model_name,model_family,split_strategy,budget_name,model_seed,target_bin_scheme,target_bin,n_samples,mae,rmse,r2,mape,predictions_path,source_result_path
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,44,target_bin_5,overall,1893,0.3373883620602218,0.44264026121811545,0.6537567554188769,43.50446145422467,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,44,target_bin_5,low_5,109,0.5062859413761467,0.5577691525244843,-8.175128247366649,361.0854278973594,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,44,target_bin_5,middle_90,1682,0.3011137108026159,0.3905750746303314,0.4717070616728769,24.24986773100176,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,44,target_bin_5,high_5,102,0.7550758843137255,0.8878174220835301,-3.1220863585410568,21.640748710688044,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,42,target_bin_10,overall,1893,0.3029502843845748,0.4020143822508731,0.718745052641935,36.89954267690303,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,42,target_bin_10,low_10,195,0.40494527312820516,0.4655312021452218,-5.175241718432355,190.3514032167464,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,42,target_bin_10,middle_80,1491,0.2601391315761234,0.3342102509731395,0.46636462278238533,19.79922173303517,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,42,target_bin_10,high_10,207,0.5152324391304349,0.6850315726169915,-0.9242856848933894,16.997945783749405,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,42,target_bin_5,overall,1893,0.3029502843845748,0.4020143822508731,0.718745052641935,36.89954267690303,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,42,target_bin_5,low_5,104,0.47070208500000005,0.5319092676994585,-9.824442515717463,306.913795884575,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,42,target_bin_5,middle_90,1684,0.27525320950118765,0.35415656048001326,0.6038380197586606,21.79045421540702,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,42,target_bin_5,high_5,105,0.5810044447619047,0.788578933081621,-2.1091652241112486,16.920982124300433,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,42,target_bin_10,overall,1893,0.300906855919176,0.3947951367101291,0.7245624985508383,39.597040817698065,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,42,target_bin_10,low_10,210,0.38628287369047626,0.4527069766619979,-3.503316074275758,199.15735063661825,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,42,target_bin_10,middle_80,1495,0.2627541928294314,0.3426559159346,0.3926143189936079,20.069887784148364,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,42,target_bin_10,high_10,188,0.508934875,0.6378084586601831,-0.4569140849301967,16.647193600589347,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,42,target_bin_5,overall,1893,0.300906855919176,0.3947951367101291,0.7245624985508383,39.597040817698065,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,42,target_bin_5,low_5,109,0.4456866442660551,0.5085530505280852,-6.627385328747952,330.8145166345454,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,42,target_bin_5,middle_90,1682,0.2761802741557669,0.35967454613042565,0.5519926230831385,22.15840613488152,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,42,target_bin_5,high_5,102,0.553937381372549,0.694978774345047,-1.525880740138704,15.960557214375163,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,43,target_bin_10,overall,1893,0.30195062147385104,0.40134857721517975,0.7196758944243643,36.954678911457314,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,43,target_bin_10,low_10,195,0.4039251738461539,0.4633531732704342,-5.117594061121505,191.80529569204828,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,43,target_bin_10,middle_80,1491,0.25985214651240773,0.3338114015089172,0.4676375531069126,19.706385219449626,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,43,target_bin_10,high_10,207,0.5091186816425121,0.6842527185161386,-0.9199124972808943,16.81476034203421,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,43,target_bin_5,overall,1893,0.30195062147385104,0.40134857721517975,0.7196758944243643,36.954678911457314,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,43,target_bin_5,low_5,104,0.4669663857692307,0.5276158606500552,-9.650404649499535,309.3809738171388,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,43,target_bin_5,middle_90,1684,0.2749436599346794,0.35385284408083034,0.6045172069394695,21.71868151676412,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,43,target_bin_5,high_5,105,0.5716466571428571,0.7875074230802689,-2.1007215843056075,16.668369695112816,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,43,target_bin_10,overall,1893,0.29866584410723723,0.3930677385519283,0.7269675400284352,38.64063235268884,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,43,target_bin_10,low_10,210,0.3789130781190476,0.44604956676453944,-3.371840396728593,191.21904150420553,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,43,target_bin_10,middle_80,1495,0.2612321582541806,0.34127642110851525,0.3974950097887101,19.989877619595198,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,43,target_bin_10,high_10,188,0.5067054249999999,0.6381866887817422,-0.4586425417235154,16.52048556628716,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,43,target_bin_5,overall,1893,0.29866584410723723,0.3930677385519283,0.7269675400284352,38.64063235268884,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,43,target_bin_5,low_5,109,0.43280060059633035,0.49997688654820704,-6.372300264676346,315.62615639066587,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,43,target_bin_5,middle_90,1682,0.27434138860285373,0.35769908501509096,0.5569003416625519,22.06550516393393,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,43,target_bin_5,high_5,102,0.5564408019607843,0.7002497332709672,-1.5643403374835234,15.973395209024641,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,44,target_bin_10,overall,1893,0.30195751875858423,0.4020610649255791,0.718679729130531,36.727019153289206,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,44,target_bin_10,low_10,195,0.4031767654358974,0.4633845651596425,-5.11842301558414,189.3521055946863,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,44,target_bin_10,middle_80,1491,0.2597344599932931,0.3347076879678146,0.46477491974495266,19.731209626488784,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,44,target_bin_10,high_10,207,0.5107344632850243,0.6849038225319037,-0.9235680399033932,16.84349413526888,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,44,target_bin_5,overall,1893,0.30195751875858423,0.4020610649255791,0.718679729130531,36.727019153289206,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,44,target_bin_5,low_5,104,0.4687580566346154,0.5294097179154205,-9.722949034696908,305.32218238304466,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,44,target_bin_5,middle_90,1684,0.27439719490498815,0.3542705902998593,0.6035828695974635,21.696045947355604,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B8000,44,target_bin_5,high_5,105,0.5787606561904762,0.7898515236408815,-2.119208320005491,16.87418324240474,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,44,target_bin_10,overall,1893,0.29912985177496043,0.3922803301816868,0.7280603425513401,39.016535826817965,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,44,target_bin_10,low_10,210,0.38205120499999995,0.4461771020023529,-3.3743407619615304,194.60514128044812,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,44,target_bin_10,middle_80,1495,0.26167972532441475,0.34201148453937863,0.39489678553963814,19.995108004364656,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,44,target_bin_10,high_10,188,0.5043131223404256,0.6300273413385413,-0.42158288664546384,16.481575450782696,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,44,target_bin_5,overall,1893,0.29912985177496043,0.3922803301816868,0.7280603425513401,39.016535826817965,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,44,target_bin_5,low_5,109,0.4366973810091743,0.4999443555456513,-6.371340938263514,321.98413995741515,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,44,target_bin_5,middle_90,1682,0.27494323447086805,0.3581138252912114,0.5558722271343755,22.08283260334844,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B8000,44,target_bin_5,high_5,102,0.5509634754901961,0.6884855225073265,-1.478902151783482,15.869672803687045,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,42,target_bin_10,overall,1893,0.2950976220813523,0.3919974405218412,0.7325864235344117,35.867073105824794,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,42,target_bin_10,low_10,195,0.4046456666666666,0.46036370856451725,-5.038909652767665,184.71025392430758,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,42,target_bin_10,middle_80,1491,0.25328751529175053,0.3270000312730055,0.4891414473562068,19.30576069815391,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,42,target_bin_10,high_10,207,0.49305414637681166,0.6598334911229993,-0.7853241634129782,16.3800339844244,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,42,target_bin_5,overall,1893,0.2950976220813523,0.3919974405218412,0.7325864235344117,35.867073105824794,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,42,target_bin_5,low_5,104,0.4627968106730769,0.5188055234083231,-9.297685074511584,294.86528751390034,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,42,target_bin_5,middle_90,1684,0.26933713318883606,0.3472021169684148,0.6192438380079575,21.425538690271516,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,42,target_bin_5,high_5,105,0.5421447428571428,0.7552014021988217,-1.851537159428307,15.883512021710624,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,42,target_bin_10,overall,1893,0.2918927970470153,0.3822611881633643,0.7417740448359885,39.114045199852136,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,42,target_bin_10,low_10,210,0.3884925962857142,0.4583244839207962,-3.6157701167351464,199.60583945268132,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,42,target_bin_10,middle_80,1495,0.2555687565819398,0.3312071506730709,0.4325240118694508,19.537562442664747,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,42,target_bin_10,high_10,188,0.47284217287234037,0.603625355410922,-0.3049333815871875,15.515986311027785,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,42,target_bin_5,overall,1893,0.2918927970470153,0.3822611881633643,0.7417740448359885,39.114045199852136,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,42,target_bin_5,low_5,109,0.44566476908256875,0.5137267842491912,-6.783368241769845,330.77818233492184,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,42,target_bin_5,middle_90,1682,0.26900352329369803,0.34873543528449064,0.5788295294821232,21.702022297807357,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,42,target_bin_5,high_5,102,0.5050164588235294,0.6514422615010993,-1.2193286452464944,14.561413567663188,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,43,target_bin_10,overall,1893,0.29646524428420495,0.3924676321261603,0.7319445263485058,35.95974047479248,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,43,target_bin_10,low_10,195,0.40309926210256414,0.45906811003766346,-5.00496695578475,184.5915622802608,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,43,target_bin_10,middle_80,1491,0.2548897673507713,0.3285462101931534,0.48429896374065773,19.432366723552803,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,43,target_bin_10,high_10,207,0.4954768512077295,0.6577041068921284,-0.7738197250020054,16.42530885471024,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,43,target_bin_5,overall,1893,0.29646524428420495,0.3924676321261603,0.7319445263485058,35.95974047479248,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,43,target_bin_5,low_5,104,0.4640958464423078,0.5190127523114327,-9.305913221971977,295.3741962787984,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,43,target_bin_5,middle_90,1684,0.270427395783848,0.34807565568726345,0.6173255106670579,21.49028034843259,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,43,target_bin_5,high_5,105,0.5480286180952381,0.7530107493709934,-1.8350179426577964,16.019705815568265,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,43,target_bin_10,overall,1893,0.29233462038034863,0.38343270241265365,0.7401888514959072,38.663732224002004,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,43,target_bin_10,low_10,210,0.3832090723809525,0.4510869108602755,-3.471142440853307,194.92870450522986,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,43,target_bin_10,middle_80,1495,0.25622019182608696,0.3324661546964463,0.42820156614918714,19.60723452343801,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,43,target_bin_10,high_10,188,0.478012470212766,0.6116399511949592,-0.3398157621755653,15.652135858498387,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,43,target_bin_5,overall,1893,0.29233462038034863,0.38343270241265365,0.7401888514959072,38.663732224002004,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,43,target_bin_5,low_5,109,0.4385917766972477,0.5037150029912557,-6.482951533941135,322.36137869957884,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,43,target_bin_5,middle_90,1682,0.26931654769322233,0.35019648820810656,0.5752930871421292,21.72290818767481,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,Bfull,43,target_bin_5,high_5,102,0.5156127401960783,0.6595989315694325,-1.2752527438835997,14.854149510908513,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,44,target_bin_10,overall,1893,0.29525943655573167,0.3905482761208623,0.7345599564093905,35.9481892595853,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,44,target_bin_10,low_10,195,0.40373013635897437,0.45880597037917936,-4.998110933702419,185.2358395243473,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,44,target_bin_10,middle_80,1491,0.2537223140241449,0.3274085674689813,0.4878641717495018,19.342493691056774,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,44,target_bin_10,high_10,207,0.4922645729468598,0.6514849771755558,-0.7404324969703,16.366428832420883,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,44,target_bin_5,overall,1893,0.29525943655573167,0.3905482761208623,0.7345599564093905,35.9481892595853,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,Bfull,44,target_bin_5,low_5,104,0.4653629866346154,0.5199604442868025,-9.343583772819052,296.6027322456593,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
